Quasi Congaree (GER),2006,Gelding,Congaree (USA),Queens Wild (USA),Paul Fitzsimons,61,,,
Quatuor (IRE),2011,Filly,Kodiac ,Infinitely ,Tom Dascombe,85,,,
Quatuor Collonges (FR),2004,Gelding,Video Rock (FR),Elegante Collonges (FR),C. R. Willes,,,73,
Quayside Court (IRE),2004,Gelding,Anshan,Rustic Court (IRE),Claire Dyson,,,74,
Quedillac (FR),2004,Gelding,Clerkenwell (USA),Esmidanne (FR),S. Penny,,,94,
Queen Aggie (IRE),2010,Filly,Elnadim (USA),Catfoot Lane ,David Evans,71,,,
Queen Cassiopeia ,2009,Filly,Echo of Light ,Fresh Fruit Daily ,J. R. Jenkins,40,,,
Queen Catrine (IRE),2011,Filly,Acclamation ,Kahira (IRE),Charles Hills,106,,,
Queen Flush (IRE),2010,Filly,Red Clubs (IRE),Alexander Nitelady (IRE),David Nicholls,54,50,,
Queen Hermione (IRE),2008,Filly,Camacho ,Almeida (IRE),Derek Shaw,62,57,,
Queen of Arts ,2011,Filly,Dutch Art ,Grande Terre (IRE),Richard Fahey,40,,,
Queen of Epirus ,2008,Filly,Kirkwall ,Andromache ,Brian Rothwell,48,,,93
Queen of Mantua (IRE),2006,Filly,Old Vic,Papoose (IRE),Fergal O'Brien,,,100,
Queen of Skies (IRE),2009,Filly,Shamardal (USA),Attractive Crown (USA),Michael Appleby,53,,,
Queen of The Tarts ,2011,Filly,Royal Applause ,Tart And A Half ,Olly Stevens,57,,,
Queen of The West (IRE),2007,Filly,Vinnie Roe (IRE),Slow Starter (IRE),Jamie Snowden,,,67,67
Queen Spud ,2009,Filly,Multiplex ,Hurtebise (FR),Henry Daly,,,,90
Queenies Home ,2011,Filly,Shamardal (USA),Nolas Lolly (IRE),James Given,65,73,,
Queenies Star (IRE),2007,Filly,Arakan (USA),Starway To Heaven (ITY),Michael Attwater,42,,,
Queens Bay ,2006,Filly,Karinga Bay,Minibelle ,Colin Tizzard,,,118,
Queens Estate (GER),2009,Gelding,Hurricane Run (IRE),Questabelle ,Patrick Gilligan,60,,,
Queens Grove ,2006,Filly,Baryshnikov (AUS),Just Jasmine ,Kevin Bishop,,,,129
Queens Princess ,2008,Filly,Danbird (AUS),Queen's Lodge (IRE),John Wainwright,42,,,
Queens Prize ,2011,Filly,Dansili ,Daring Aim ,Sir Michael Stoute,80,,,
Queens Revenge ,2009,Filly,Multiplex ,Retaliator ,Tim Easterby,55,,,
Queens Star ,2009,Filly,With Approval (CAN),Memsahib ,Andrew Balding,60,,,
Queensberry Rules (IRE),2010,Gelding,Teofilo (IRE),Fantastic Spring (USA),William Haggas,100,,,
Quel Bruere (FR),2004,Gelding,Sassanian (USA),Housseliere (FR),John Upson,,,102,
Quel Elite (FR),2004,Gelding,Subotica (FR),Jeenly (FR),James Moffatt,,,,105
Quelle Chance (IRE),2006,Gelding,Old Vic,Iona Flyer (IRE),John Wade,,,90,
Quentin Collonges (FR),2004,Gelding,Dom Alco (FR),Grace Collonges (FR),Henry Daly,,,139,
Querido (GER),2004,Gelding,Acatenango (GER),Quest of Fire (FR),Paddy Butler,50,43,,
Quernstone (USA),2009,Gelding,Smart Strike (CAN),Sluice (USA),Harry Whittington,,,,69
Quest For More (IRE),2010,Gelding,Teofilo (IRE),No Quest (IRE),Roger Charlton,80,,,
Quest Magic (IRE),2006,Gelding,Fantastic Quest (IRE),Magic Sign (IRE),John Wade,,,,105
Questioning (IRE),2008,Gelding,Elusive Quality (USA),Am I (USA),John Ferguson,97,,,
Quetzal (IRE),2005,Gelding,Mr Combustible (IRE),Auction Piece (IRE),Martin Todhunter,,,92,
Quick Brew ,2008,Gelding,Denounce ,Darjeeling (IRE),Maurice Barnes,,,,105
Quick Decisson (IRE),2008,Gelding,Azamour (IRE),Fleet River (USA),Philip Hobbs,,,,116
Quick Wit ,2007,Colt,Oasis Dream ,Roo ,Saeed bin Suroor,107,,,
Quickaswecan ,2011,Colt,Shamardal (USA),Arctic Air ,Mark Johnston,82,,,
Quicuyo (GER),2003,Gelding,Acatenango (GER),Quila (IRE),James Ewart,,,135,115
Quiet Whisper (IRE),2006,Gelding,Quiet American (USA),Relish (IRE),Mrs V. J. Morse,,,,95
Quincel ,2011,Gelding,Exceed And Excel (AUS),Quinzey's Best (IRE),Tom Dascombe,68,,,
Quincy des Pictons (FR),2004,Gelding,Kadalko (FR),Izabel des Pictons (FR),Alan Jones,,,140,
Quinder Spring (FR),2004,Gelding,Chef de Clan (FR),Virginia Spring (FR),Lucinda Russell,,,95,
Quinola des Obeaux (FR),2004,Gelding,Useful (FR),Zaouia (FR),Rob Summers,,,95,95
Quinsman ,2006,Gelding,Singspiel (IRE),Penny Cross ,Caroline Bailey,,,,105
Quintain (IRE),2008,Gelding,Olden Times ,Seek Supremacy (IRE),Tim Easterby,48,,,
Quinte du Chatelet (FR),2004,Gelding,Lavirco (GER),Grandeur Royale (FR),David Pipe,,,102,109
Quintet (IRE),2010,Filly,Pivotal ,Possessed ,Ralph Beckett,70,,,
Quinz (FR),2004,Gelding,Robin des Champs (FR),Altesse du Mou (FR),Philip Hobbs,,,137,
Quite By Chance ,2009,Gelding,Midnight Legend ,Hop Fair ,Colin Tizzard,,,,117
Quite Sparky ,2007,Gelding,Lucky Story (USA),Imperialistic (IRE),Mike Sowersby,65,,,70
Quite The Man (IRE),2005,Gelding,Zagreb (USA),Ballinard Lizzie (IRE),Malcolm Jefferson,,,125,
Quito du Tresor (FR),2004,Gelding,Jeune Homme (USA),Itiga (FR),Lucinda Russell,,,125,
Quixote ,2009,Gelding,Singspiel (IRE),Rainbow Queen (FR),Clive Brittain,84,,,
Quiz Mistress ,2008,Filly,Doyen (IRE),Seren Quest ,Hughie Morrison,105,,,
Qulinton (FR),2004,Gelding,Bulington (FR),Klef du Bonheur (FR),Johnny Farrelly,,,127,118
R Woody ,2007,Gelding,Ishiguru (USA),Yarrita ,Robert Cowell,68,,,
Raafas Jigsaw ,2009,Filly,Araafa (IRE),Puzzling ,Michael Appleby,55,,,
Raajih ,2008,Gelding,Dalakhani (IRE),Thakafaat (IRE),Gordon Elliott,75,,,
Raajis (IRE),2011,Filly,Dark Angel (IRE),Rumline ,Richard Hannon,77,,,
Raamz (IRE),2007,Filly,Haafhd ,Tarbiyah ,Kevin Morgan,59,,,
Rabdaan ,2010,Colt,Sakhee (USA),Maghya (IRE),James Fanshawe,72,,,
Race And Status (IRE),2010,Gelding,Raven's Pass (USA),Love Excelling (FR),Andrew Balding,102,,,
Race Hunter (USA),2011,Filly,Dixie Union (USA),Shriek (USA),David Barron,81,,,
Racey Lacey ,2007,Filly,Loup Sauvage (USA),La Feuillarde (FR),Nigel Twiston-Davies,,,,96
Rachaels Ruby ,2007,Filly,Joe Bear (IRE),Fajjoura (IRE),Roger Teal,40,,,93
Rackham Lerouge (FR),2005,Gelding,Fado (FR),History (FR),Miss P. C. Lownds,,,117,
Racy ,2007,Gelding,Medicean ,Soar ,Brian Ellison,101,,,
Radetsky March (IRE),2003,Gelding,Taipan (IRE),Jane Jones (IRE),Miss Sally Duckett,,,108,
Radiator ,2011,Filly,Dubawi (IRE),Heat Haze ,Sir Michael Stoute,97,,,
Radical Bay ,2004,Gelding,Karinga Bay,Radical Lady,Nicholas Pomfret,,,,65
Radical Impact (IRE),2008,Gelding,Beneficial ,Shean Alainn (IRE),Venetia Williams,,,,72
Radio Gaga ,2009,Filly,Multiplex ,Gagajulu ,Ed McMahon,85,,,
Radio Nowhere (IRE),2008,Gelding,Beneficial ,Creidim (IRE),Donald McCain,,,102,100
Radmores Revenge ,2003,Gelding,Overbury (IRE),Harvey's Sister ,Sophie Leech,,,,125
Radsoc de Sivola (FR),2005,Gelding,Video Rock (FR),Kerrana (FR),John Cornwall,,,50,
Raduis Bleu (FR),2005,Gelding,Dadarissime (FR),Regence Bleue (FR),Lady Susan Brooke,,,112,
Rafaaf (IRE),2008,Gelding,Royal Applause ,Sciunfona (IRE),Richard Phillips,72,62,,
Ragged Robbin (FR),2011,Colt,Speightstown (USA),Ikat (IRE),David Lanigan,64,,,
Raggios Boy ,2006,Gelding,Karinga Bay,Fen Terrier ,Barry Murtagh,,,,74
Raging Bear (USA),2010,Gelding,Leroidesanimaux (BRZ),Gliding Light (USA),James Evans,73,,,
Rahys Promise (USA),2009,Gelding,Rahy (USA),Promise Me This ,David O'Meara,48,,,
Raifteiri (IRE),2007,Gelding,Galileo (IRE),Naziriya (FR),William Young Jnr,,,76,
Railway Dillon (IRE),2005,Gelding,Witness Box (USA),Laura's Native (IRE),Donald McCain,,,126,
Railway Vic (IRE),2007,Gelding,Old Vic,Penny Apples (IRE),James Frost,,,,90
Rain Mac ,2008,Gelding,Beat Hollow ,Quenched ,Donald McCain,80,,,103
Rainbow Beauty ,2010,Filly,Manduro (GER),Just Like A Woman ,Tom George,76,,,
Rainbow Haze ,2006,Gelding,Rainbow High ,Kristal Haze ,Mrs K. M. Dando,,,,86
Rainbow Riches (IRE),2009,Filly,Princely Heir (IRE),Another Rainbow (IRE),Roger Curtis,40,,,
Rainbow Rock (IRE),2011,Colt,Rock of Gibraltar (IRE),Celtic Fling ,Mark Johnston,70,,,
Rainbows And Roses ,2010,Filly,Beat Hollow ,Rainbow Sky ,Chris Wall,52,,,
Rainford Glory (IRE),2010,Gelding,Rock of Gibraltar (IRE),My Dolly Madison ,David Simcock,58,,,
Raise A Billion ,2011,Colt,Major Cadeaux ,Romantic Destiny ,Alan Berry,44,,,
Raise Your Gaze ,2011,Gelding,Mastercraftsman (IRE),Regal Magic (IRE),Clive Cox,77,,,
Rajamand (FR),2006,Gelding,Linamix (FR),Ridafa (IRE),Gary Moore,,,109,
Rajdhani Express ,2007,Gelding,Presenting ,Violet Express (FR),Nicky Henderson,,,155,
Rajeh (IRE),2003,Gelding,Key of Luck (USA),Saramacca (IRE),Peter Grayson,45,,,
Rakaan (IRE),2007,Gelding,Bahamian Bounty ,Petite Spectre ,Jamie Osborne,80,,,
Rakticate (IRE),2010,Filly,Rakti ,Authenticate ,J. S. Moore,63,,,
Raktiman (IRE),2007,Gelding,Rakti ,Wish List (IRE),Michael Appleby,,,,108
Raleigh Quay (IRE),2007,Gelding,Bachelor Duke (USA),Speedbird (USA),Micky Hammond,52,,,
Rally ,2009,Gelding,Rail Link ,Waki Music (USA),Nicky Henderson,,,,125
Ralphy Boy (IRE),2009,Gelding,Acclamation ,Silcasue ,Alistair Whillans,68,,,
Ralphy Lad (IRE),2011,Gelding,Iffraaj ,Hawattef (IRE),Alan Swinbank,72,,,
Rambo Will ,2008,Gelding,Danbird (AUS),Opera Belle ,J. R. Jenkins,71,,,
Ramona Chase ,2005,Gelding,High Chaparral (IRE),Audacieuse ,Jim Best,,,,59
Rampant Ronnie (USA),2005,Gelding,Honor Glide (USA),Jalfrezi ,Nikki Evans,,,,79
Rancher (IRE),2010,Gelding,High Chaparral (IRE),Shot of Redemption ,Tony Carroll,47,52,,
Rancho Montoya (IRE),2010,Filly,High Chaparral (IRE),Congress (IRE),Andrew Balding,54,,,
Randjo (FR),2005,Gelding,Network (GER),Daytona II (FR),Mrs L. Braithwaite,,,92,
Random Success (IRE),2010,Filly,Shamardal (USA),Foreplay (IRE),Roger Charlton,58,,,
Rangefinder ,2004,Gelding,Linamix (FR),Risen Raven (USA),Andrew Crook,,,,80
Rangi ,2010,Gelding,New Approach (IRE),Miss Queen (USA),Tony Coyle,74,,,
Rangi Chase (IRE),2011,Colt,Lawman (FR),Tirunesh (USA),Patrick Morris,77,,,
Rangitoto (IRE),2005,Gelding,Old Vic,Kendos Dream (IRE),Charles Whittaker,,,,125
Rangooned ,2010,Filly,Bahamian Bounty ,Dansa Queen ,Ann Duffield,65,,,
Ranjaan (FR),2008,Gelding,Dubai Destination (USA),Ridafa (IRE),Paul Nicholls,,,,133
Rano Pano (USA),2009,Filly,Proud Citizen (USA),Princess Aries (USA),Brian Ellison,,,,100
Ranthambore ,2007,Gelding,Kayf Tara ,Lucia Forte ,Warren Greatrex,,,,108
Rapid Heat Lad (IRE),2009,Gelding,Aussie Rules (USA),Alwiyda (USA),Andrew Hollinshead,62,71,,120
Rapid Rabbit Foot ,2010,Filly,Three Valleys (USA),Rabshih (IRE),John Holt,38,,,
Rapid Water ,2006,Gelding,Anabaa (USA),Lochsong ,Pat Eddery,43,,,
Rapidolyte de Ladalka (FR),2005,Gelding,Network (GER),Emeraude du Moulin (FR),Simon Shirley-Beavan,,,120,
Rapscallion Deep (IRE),2010,Gelding,Danehill Dancer (IRE),Lucina ,Kevin Ryan,64,,,
Rare Coincidence ,2001,Gelding,Atraf ,Green Seed (IRE),Alan Berry,28,,,79
Rasaman (IRE),2004,Gelding,Namid ,Rasana ,Jim Goldie,78,,,
Rasameel (USA),2011,Colt,Jazil (USA),Positioning (USA),J. W. Hills,78,,,
Rash Moment (FR),1999,Gelding,Rudimentary (USA),Ashura (FR),Mrs Marilyn Scudamore,,,72,
Rash Move (IRE),2001,Gelding,Rashar (USA),Lady Tarsel,F. A. Hutsby,,,117,
Rasheed ,2008,Gelding,Oasis Dream ,Alexandrine (IRE),Lucy Wadham,,,,110
Rasheeda ,2011,Filly,Mastercraftsman (IRE),Violette ,Marco Botti,86,,,
Raskova (USA),2010,Filly,Henrythenavigator (USA),Diamond Necklace (USA),William Jarvis,76,,,
Rasselas (IRE),2007,Gelding,Danehill Dancer (IRE),Regal Darcey (IRE),David Nicholls,65,57,,
Rasteau (IRE),2008,Gelding,Barathea (IRE),Mistra (IRE),Tom Keddy,39,,,75
Rat Catcher (IRE),2010,Gelding,One Cool Cat (USA),Molly Marie (IRE),Lisa Williamson,57,,,
Rathcor ,2002,Gelding,Overbury (IRE),Brenig,S. Rea,,,108,
Rathealy (IRE),2011,Gelding,Baltic King ,Baltic Belle (IRE),Alan Bailey,66,,,
Rather Curious (IRE),2004,Gelding,Corrouge (USA),Imlistening (IRE),David Phelan,,,99,
Rathvawn Belle (IRE),2007,Filly,Luso ,Duck 'n' Dive (IRE),Lucinda Russell,,,,110
Ratify ,2004,Gelding,Rakaposhi King,Sea Sky,Dai Burchell,,,101,91
Rattlin ,2008,Filly,Bollin Eric ,Parslin ,Sue Smith,,,108,118
Raushan (IRE),2010,Filly,Dalakhani (IRE),Chiang Mai (IRE),Sir Michael Stoute,80,,,
Raven Ridge (IRE),2011,Colt,High Chaparral (IRE),Green Castle (IRE),Michael Bell,85,,,
Ravens Brook (IRE),2006,Gelding,Alderbrook ,Triple Triumph (IRE),Richard Lee,,,98,
Ravens Nest ,2010,Gelding,Piccolo ,Emouna ,Ben Pauling,50,,,
Ravens Rock (IRE),2010,Gelding,Raven's Pass (USA),Delphinus ,Roger Varian,61,,,
Ravens Secret ,2005,Gelding,Overbury (IRE),Secret Pearl (IRE),Tracey Barfoot-Saunt,,,,100
Ravens Tower (USA),2010,Gelding,Raven's Pass (USA),Tizdubai (USA),Ben Pauling,63,,,119
Ravensbill (IRE),2002,Gelding,Sea Raven (IRE),Two Hills Folly (IRE),William Amos,,,61,
Ravethebrave (IRE),2004,Gelding,Rashar (USA),Mrs Blobby (IRE),Alan Hill,,,114,
Ravi River (IRE),2004,Gelding,Barathea (IRE),Echo River (USA),Alistair Whillans,56,,,76
Rawaafed (IRE),2009,Gelding,Invasor (ARG),Holly's Kid (USA),Frank Sheridan,68,,,
Rawaki (IRE),2008,Gelding,Phoenix Reach (IRE),Averami ,Andrew Balding,99,,,
Rawoof (IRE),2011,Filly,Nayef (USA),Tanaghum ,Ed Dunlop,72,,,
Ray Diamond ,2005,Gelding,Medicean ,Musical Twist (USA),Jackie du Plessis,,,97,104
Ray of Joy ,2006,Filly,Tobougg (IRE),Once Removed ,J. R. Jenkins,65,67,,
Ray Ward (IRE),2010,Gelding,Galileo (IRE),Kentucky Warbler (IRE),David Simcock,95,,,
Raya Star (IRE),2006,Gelding,Milan ,Garden City (IRE),Alan King,,,149,
Rayadour (IRE),2009,Gelding,Azamour (IRE),Rayyana (IRE),Micky Hammond,65,,,82
Rayaheen ,2010,Filly,Nayef (USA),Natagora (FR),Richard Hannon,80,,,
Rayoumti (IRE),2011,Filly,Lawman (FR),Sveva (IRE),Marco Botti,71,,,
Rayvin Black ,2009,Gelding,Halling (USA),Optimistic ,Oliver Sherwood,,,,120
Razera (IRE),2010,Gelding,Dylan Thomas (IRE),Rahila (IRE),John Holt,58,,,
Razin Hell ,2011,Gelding,Byron ,Loose Caboose (IRE),Alan McCabe,50,,,
Razor Quest ,2011,Colt,Virtual ,Takarna (IRE),Philip McBride,81,,,
Razzle Dazzle em ,2009,Gelding,Phoenix Reach (IRE),Rasmani ,Shaun Harris,40,,,85
Reach The Beach ,2009,Filly,Phoenix Reach (IRE),Comtesse Noire (CAN),Brendan Powell,48,,,
Ready (IRE),2010,Gelding,Elnadim (USA),Fusili (IRE),Garry Moss,82,,,
Reaffirmed (IRE),2011,Gelding,Pivotal ,Quiet Protest (USA),Ed Vaughan,61,,,
Real Milan (IRE),2005,Gelding,Milan ,The Real Athlete (IRE),Donald McCain,,,132,
Reale Silenzio ,2011,Filly,Royal Applause ,Silent Miracle (IRE),John Weymes,38,,,
Realignment (IRE),2005,Gelding,Celtic Swing ,Sharera (IRE),Cathy Hamilton,,,,82
Reality Show (IRE),2007,Gelding,Cape Cross (IRE),Really (IRE),Shaun Harris,59,,,
Realize ,2010,Gelding,Zafeen (FR),Relkida ,Hughie Morrison,75,,,
Realta Mo Croi (IRE),2008,Filly,Westerner ,Solar Quest (IRE),Neil Mulholland,,,,90
Reaping The Reward (IRE),2004,Gelding,Sylvan Express,Zamaine (IRE),Lucinda Russell,,,,130
Rear Gunner (IRE),2002,Gelding,Pistolet Bleu (IRE),Nethertara,Miss Rose Grissell,,,109,
Rearrange ,2009,Filly,Rail Link ,New Order ,Chris Bealby,,,,69
Reasonable Force ,2006,Gelding,Forzando,Noreasonatall ,Keith Reveley,,,81,
Rebecca Romero ,2007,Filly,Exceed And Excel (AUS),Cloud Dancer ,Denis Coakley,81,,,
Rebeccas Choice (IRE),2003,Gelding,Religiously (USA),Carolin Lass (IRE),Dai Burchell,,,118,
Rebel Code (USA),2011,Colt,City Zip (USA),Confederate Lady (USA),James Given,55,,,
Rebel du Maquis (FR),2005,Gelding,Brier Creek (USA),Jade de Chalamont (FR),Miss Chloe Roddick,,,132,
Rebel Flag (IRE),2007,Gelding,Statue of Liberty (USA),Ibiza (GER),Chris Bealby,,,77,
Rebel Force (IRE),2010,Filly,Dalakhani (IRE),Rebelline (IRE),Mark Johnston,71,,,
Rebel High (IRE),2004,Gelding,Hymns On High,Celia's Fountain (IRE),Derek Frankland,,,86,
Rebel Magic ,2010,Filly,Cockney Rebel (IRE),Aastral Magic ,Richard Hannon,78,,,
Rebel Rebellion (IRE),2005,Gelding,Lord Americo,Tourmaline Girl (IRE),Paul Nicholls,,,146,
Rebellious Guest ,2009,Gelding,Cockney Rebel (IRE),Marisa (GER),George Margarson,80,,,
Reblis (FR),2005,Gelding,Assessor (IRE),Silbere (FR),Gary Moore,,,110,
Recanted (USA),2011,Colt,Empire Maker (USA),Deaconess Bonnie (USA),Brian Meehan,88,,,
Recession Proof (FR),2006,Gelding,Rock of Gibraltar (IRE),Elevate,John Quinn,77,,,134
Reckless Abandon ,2010,Colt,Exchange Rate (USA),Sant Elena ,Clive Cox,113,,,
Reckless Romeo (IRE),2009,Gelding,Heliostatic (IRE),Ballerina Babe (IRE),Richard Ford,,,,77
Reckoning (IRE),2009,Filly,Danehill Dancer (IRE),Great Hope (IRE),Jeremy Noseda,98,,,
Reconsider Baby (IRE),2010,Filly,Refuse To Bend (IRE),Rockahoolababy (IRE),Mrs K. Burke,60,,,
Record Breaker (IRE),2004,Gelding,In The Wings,Overruled (IRE),Donald McCain,,,,92
Rectory Lane ,2010,Filly,Compton Place ,Pudding Lane (IRE),Eve Johnson Houghton,49,,,
Recway Lass ,2008,Filly,Doyen (IRE),Zarma (FR),Des Donovan,,,,76
Red Admirable (IRE),2006,Gelding,Shantou (USA),Eimears Pet (IRE),Graeme McPherson,,,,119
Red Aggressor (IRE),2009,Gelding,Red Clubs (IRE),Snap Crackle Pop (IRE),Clive Brittain,74,82,,
Red Anchor (IRE),2004,Gelding,Snurge,Clonartic (IRE),Linda Jewell,,,94,
Red Art (IRE),2009,Colt,Excellent Art ,All Began (IRE),Tony Newcombe,72,,,
Red Avenger (USA),2010,Colt,War Front (USA),Emotional Rescue (USA),Ed Dunlop,99,,,
Red Baron (IRE),2009,Colt,Moss Vale (IRE),Twinberry (IRE),Eric Alston,80,,,
Red Bay ,2009,Gelding,Haafhd ,Red Zinnia ,Jane Chapple-Hyam,52,,,
Red Biba (IRE),2011,Filly,Intense Focus (USA),Vital Laser (USA),Alan McCabe,47,,,
Red Cadeaux ,2006,Gelding,Cadeaux Genereux,Artisia (IRE),Ed Dunlop,120,,,
Red Cape (FR),2003,Gelding,Cape Cross (IRE),Muirfield (FR),Ruth Carr,61,65,,
Red Catkin ,2010,Filly,Notnowcato ,Red Salvia ,George Margarson,59,,,
Red Charmer (IRE),2010,Gelding,Red Clubs (IRE),Golden Charm (IRE),Ann Duffield,74,,,
Red Cobra (IRE),2010,Gelding,Redback ,Queen Cobra (IRE),Tim Easterby,58,,,
Red Cossack (CAN),2011,Gelding,Rebellion ,Locata (USA),Paul Webber,73,,,
Red Current ,2004,Filly,Soviet Star (USA),Fleet Amour (USA),Michael Scudamore,45,,,
Red Dragon (IRE),2010,Gelding,Acclamation ,Delphie Queen (IRE),Michael Blanshard,71,73,,
Red Duke (USA),2009,Gelding,Hard Spun (USA),Saudia (USA),John Butler,98,,,
Red Eight (USA),2010,Gelding,Gone West (USA),Katherine Seymour ,Alan McCabe,59,,,
Red Explorer (USA),2010,Colt,Henrythenavigator (USA),Remote (USA),Jamie Osborne,80,75,,
Red Eyes ,2008,Gelding,Beat Hollow ,Kardelle ,Chris Grant,58,,,107
Red Forever ,2011,Colt,Major Cadeaux ,Spindara (IRE),Alan Berry,54,,,
Red Four ,2010,Filly,Singspiel (IRE),Protectorate ,George Baker,62,,,
Red Galileo ,2011,Colt,Dubawi (IRE),Ivory Gala (FR),Ed Dunlop,90,,,
Red Gift (IRE),2010,Gelding,Chineur (FR),Kiva ,Brian Ellison,66,,,
Red Highlites (IRE),2010,Filly,Red Clubs (IRE),High Lite ,Ann Duffield,55,,,
Red Hot Poker ,2002,Gelding,Emarati (USA),Red Hot Hebe ,Nigel Twiston-Davies,,,110,110
Red House ,2011,Gelding,Auction House (USA),Highest Dream (IRE),David C. Griffiths,60,,,
Red Inca ,2008,Gelding,Pivotal ,Magicalmysterykate (USA),Brian Ellison,75,,,126
Red Invader (IRE),2010,Colt,Red Clubs (IRE),Tifariti (USA),Charles Hills,54,,,
Red Jade ,2005,Gelding,Dubai Destination (USA),Red Slippers (USA),Miss Emma Greenslade,,,,110
Red Jazz (USA),2007,Colt,Johannesburg (USA),Now That's Jazz (USA),Charles Hills,107,,,
Red Joker (IRE),2010,Gelding,Red Clubs (IRE),Lady Singspiel (IRE),Alan Swinbank,62,,,
Red Kingdom (IRE),2004,Gelding,Red Ransom (USA),Eucalyptus Hill (USA),Dianne Sayer,,,97,
Red Lady (IRE),2011,Filly,Dutch Art ,Felucca ,Brian Meehan,83,,,
Red Larkspur (IRE),2009,Filly,Red Clubs (IRE),Holda (IRE),Roger Teal,73,,,
Red Mile (FR),2005,Gelding,Kapgarde (FR),Katespeed (FR),Emma Lavelle,,,91,
Red Mystique (IRE),2009,Gelding,Red Clubs (IRE),Sacred Love (IRE),Gary Moore,49,,,69
Red Not Blue (IRE),2003,Gelding,Blueprint (IRE),Silent Valley ,Simon Earle,,,,125
Red Oasis ,2011,Gelding,Captain Gerrard (IRE),Sahara Silk (IRE),Robert Eddery,44,,,
Red Orator ,2009,Gelding,Osorio (GER),Red Roses Story (FR),Jim Best,85,,,
Red Paladin (IRE),2010,Gelding,Red Clubs (IRE),Alexander Goldmine ,Kevin Ryan,69,,,
Red Passiflora ,2011,Filly,Danehill Dancer (IRE),Red Peony ,Sir Mark Prescott Bt,62,,,
Red Pike (IRE),2011,Gelding,Kheleyf (USA),Fancy Feathers (IRE),Bryan Smart,77,,,
Red Pilgrim (IRE),2010,Gelding,Authorized (IRE),Plenty of Action (USA),James Toller,74,,,
Red Ramesses (IRE),2009,Gelding,Red Clubs (IRE),Marasem ,John Best,52,57,,
Red Red Wine ,2010,Gelding,Dutch Art ,Atnab (USA),Alan McCabe,58,,,
Red Refraction (IRE),2010,Colt,Red Clubs (IRE),Dreamalot ,Richard Hannon,82,,,
Red Riverman ,2008,Gelding,Haafhd ,Mocca (IRE),Nigel Twiston-Davies,,,124,
Red Roar (IRE),2007,Filly,Chineur (FR),Unfortunate ,Alan Berry,48,,,
Red Rocco (IRE),2007,Gelding,Croco Rouge (IRE),Youbetido (IRE),Nigel Twiston-Davies,,,130,
Red Rock (FR),2005,Gelding,Saint Cyrien (FR),Ariloba de Brize (FR),Emma Lavelle,,,103,
Red Rosso ,2005,Gelding,Executive Perk,Secret Whisper ,Rob Summers,,,78,
Red Rouble (IRE),2005,Gelding,Moscow Society (USA),Chirouble (IRE),Nigel Twiston-Davies,,,103,
Red Runaway ,2010,Gelding,Medicean ,Gretna ,Ed Dunlop,76,,,
Red Seal ,2009,Gelding,Haafhd ,Seal Indigo (IRE),Tim Walford,,,,92
Red Seventy ,2009,Gelding,Sakhee (USA),Dimakya (USA),David Pipe,77,,,
Red Shadow ,2009,Filly,Royal Applause ,Just A Glimmer ,Alan Brown,49,52,,
Red Shuttle ,2007,Gelding,Starcraft (NZ),Red Azalea ,Andi Brown,72,,,
Red Skipper (IRE),2005,Gelding,Captain Rio ,Speed To Lead (IRE),John O'Shea,,,,120
Red Star Lady (IRE),2010,Filly,Redback ,Vigorous (IRE),Shaun Harris,40,,,
Red Style (IRE),2010,Gelding,Red Clubs (IRE),In The Fashion (IRE),Paul Midgley,55,,,
Red Tanber (IRE),2003,Gelding,Karinga Bay,Dreamy Desire,Bruce Mactaggart,,,107,
Red Tide (IRE),2011,Gelding,Tamayuz ,Rectify (IRE),Alan McCabe,68,,,
Red Tiger Lily ,2011,Filly,Piccolo ,Juncea ,Nigel Tinkler,46,,,
Red To Amber (IRE),2010,Colt,Redback ,Amber's Bluff ,Clive Cox,68,73,,
Red Tulip ,2010,Filly,Kheleyf (USA),Red Carnation (IRE),James Fanshawe,60,62,,
Red Turban ,2010,Filly,Kyllachy ,Red Tiara (USA),Jeremy Noseda,76,,,
Red Warrior (IRE),2010,Colt,Iffraaj ,Wiolante (GER),Ismail Mohammed,77,,,
Red Whisper ,2004,Gelding,Midnight Legend ,Secret Whisper ,Rob Summers,,,85,85
Red Willow ,2006,Filly,Noverre (USA),Chelsea Blue (ITY),John E. Long,46,,,
Redact (IRE),2009,Gelding,Strategic Prince ,Rainbow Java (IRE),Richard Hannon,88,,,
Redalani (IRE),2010,Filly,Redback ,Zafaraya (IRE),Alan Brown,54,,,
Redlorryellowlorry (IRE),2011,Gelding,Bushranger (IRE),Bronze Baby (USA),George Baker,52,,,
Redlynch Rock (IRE),2008,Gelding,Brian Boru ,College Ground (IRE),Bob Buckler,,,95,
Redoute Star (AUS),2006,Gelding,Redoute's Choice (AUS),Significant Moment (AUS),Paul D'Arcy,57,,,
Redpender (IRE),2006,Gelding,Great Palm (USA),Josie Murphy (IRE),James Moffatt,,,,110
Redvers (IRE),2008,Gelding,Ishiguru (USA),Cradle Brief (IRE),Ed Vaughan,98,,,
